id,url,source_id,country,title,page_url,doc_types,mw_values,mw_bucket,relevance,local_path,size_bytes,fetched_at
70,https://wykaz.ekoportal.pl/dokument/743588,pl_ekoportal,PL,Raport o oddziaływaniu na środowisko projektowanej instalacji do produkcji energii elektrycznej i cieplnej w skojarzeniu z biogazu powstałego po obróbce odcieku wywarowego z zakład [Urząd Gminy Kuryłówka],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
71,https://wykaz.ekoportal.pl/dokument/744347,pl_ekoportal,PL,"Decyzja starosty wrzesińskiego nr 760/2010 z dnia 09.11.2010r., zatwierdzająca projekt budowlany i udzielająca pozwolenia na budowę Przedsiębiorstwu Energetyki Cieplnej we Wrześni  [Starostwo Powiatowe we Wrześni]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
72,https://wykaz.ekoportal.pl/dokument/763009,pl_ekoportal,PL,"postanowienie o stwierdzeniu potrzeby przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia polegającego na ""Budowie elektrociepłowni gazowej ""Milicz"" o mocy elektr [Urząd Miejski w Miliczu]",https://wykaz.ekoportal.pl/CardList.seam,,10,<=20 MW,0,,,2026-09-07 19:49:25
73,https://wykaz.ekoportal.pl/dokument/763028,pl_ekoportal,PL,"Raport o oddziaływaniu na środowisko przedsięwzięcia polegającego na ""Budowie elektrociepłowni gazowej ""Milicz"" o mocy elektrycznej P=10 MW wraz z infrastrukturą zewnętrzną w zakre [Urząd Miejski w Miliczu]",https://wykaz.ekoportal.pl/CardList.seam,,10,<=20 MW,0,,,2026-09-07 19:49:25
74,https://wykaz.ekoportal.pl/dokument/763044,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na ""Budowie elektrociepłowni gazowej ""Milicz"" o mocy elektrycznej P=10 MW wraz z infrastrukturą zewnętrzną [Urząd Miejski w Miliczu]",https://wykaz.ekoportal.pl/CardList.seam,permit,10,<=20 MW,0,,,2026-09-07 19:49:25
75,https://wykaz.ekoportal.pl/dokument/766615,pl_ekoportal,PL,stwierdzenie braku potrzeby przeprowadzania oceny oddziaływania na środowisko dla przedsięwzięcia polegającego na budowie elektrociepłowni gazowej zlokalizowanej na działce oznaczo [Urząd Miasta Mińsk Mazowiecki],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
76,https://wykaz.ekoportal.pl/dokument/787576,pl_ekoportal,PL,Wniosek o wydania pozwolenia zintegrowanego na prowadzenie instalacji energetycznego spalania paliw obejmującej bloki gazowo-parowe nr 9 i 10  w Zespole Elektrowni Dolna Odra w Now [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
77,https://wykaz.ekoportal.pl/dokument/825818,pl_ekoportal,PL,pozwolenie zintegrowane na prowadzenie instalacji energetycznego spalania paliw obejmującej bloki gazowo-parowe Nr 9 – 10 w Elektrowni Dolna Odra w Nowym Czarnowie gmina Gryfino [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
79,https://wykaz.ekoportal.pl/dokument/850081,pl_ekoportal,PL,Wniosek o wydanie pozwolenia zintegrowanego na prowadzenie instalacji energetycznego spalania paliw obejmującej kogeneracyjny blok gazowo - parowy w Elektrowni POMORZANY w Szczecin [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
80,https://wykaz.ekoportal.pl/dokument/871789,pl_ekoportal,PL,"wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na budowie elektrociepłowni gazowej o mocy 150MWe na działkach ew. nr 110/7, 110/6, 110/ [Urząd Miasta Stołecznego Warszawy]",https://wykaz.ekoportal.pl/CardList.seam,"drawing,description",150,<=200 MW,0,,,2026-09-07 19:49:25
81,https://wykaz.ekoportal.pl/dokument/889355,pl_ekoportal,PL,"Postanowienie nie stwierdzające obowiązku przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia polegającego na nadbudowie Ciepłowni Zachód w Białymstoku, przy ul.  [Urząd Miejski w Białymstoku]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
82,https://wykaz.ekoportal.pl/dokument/894945,pl_ekoportal,PL,"decyzja o środowiskowych uwarunkowaniach realizacji przedsięzięcia pn. "" Produkcja energii elektrycznej i cieplnej w skojarzeniu z biogazu powstałego po obróbce odcieku wywarowego  [Urząd Gminy Kuryłówka]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
83,https://wykaz.ekoportal.pl/dokument/899073,pl_ekoportal,PL,Udzielenie PGE Górnictwo i Energetyka Konwencjonalna S.A. z siedzibą w Bełchatowie przy ul. 1-go maja 63 zezwolenie na emisję gazów cieplarnianych jako podmiotowi podejmującemu rel [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
84,https://wykaz.ekoportal.pl/dokument/945827,pl_ekoportal,PL,"postanowienie ustalające zakres raportu o oddziaływaniu na środowisko przedsięwzięcia polegającego na budowie elektrociepłowni gazowej, o mocy 150 MWe, na działkach ew. nr 110/7, 1 [Urząd Miasta Stołecznego Warszawy]",https://wykaz.ekoportal.pl/CardList.seam,,150,<=200 MW,0,,,2026-09-07 19:49:25
85,https://wykaz.ekoportal.pl/dokument/455168455,pl_ekoportal,PL,Uzgodnienie środowiskowych warunków realizacji przedsięwzięcia pn.: Produkcja energii elektrycznej i cieplnej w skojarzeniu z biogazu powstałego po obróbce odcinku wywarowego z zak [Regionalna Dyrekcja Ochrony Środowiska w Rzeszowie],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
86,https://wykaz.ekoportal.pl/dokument/455175928,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla budowy budynku elektrociepłowni gazowej oraz buforowego zbiornika ciepła wraz z niezbędnymi urządzeniami i przyłączam [Urząd Miejski w Wołominie],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
87,https://wykaz.ekoportal.pl/dokument/455197654,pl_ekoportal,PL,Postanowienie o uznaniu obowiązku przeprowadzenia oceny oddziaływania na środowisko dla planowanego przedsięwzięcia mogącego potencjalnie znacząco oddziaływać na środowisko polegaj [Urząd Miejski w Wołominie],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
88,https://wykaz.ekoportal.pl/dokument/455208255,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla  budowy układu kogeneracji w oparciu o agregat z silnikiem gazowym współpracującym z istniejącą ciepłownią opalaną wę [Urząd Miejski w Żninie],https://wykaz.ekoportal.pl/CardList.seam,"drawing,description",31.63,<=50 MW,0,,,2026-09-07 19:49:25
89,https://wykaz.ekoportal.pl/dokument/455236826,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla realizacji przedsięwzięcia pn.""Zabudowa agregatów kogeneracyjnych na bazie silników gazowych w układzie suszenia koncentratu O/ZWR Rudn [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
90,https://wykaz.ekoportal.pl/dokument/455236828,pl_ekoportal,PL,"Postanowienie w sprawie braku konieczności przeprowadzenia oceny oddziaływania na środowisko prze4dsięwzięcia pn.""Zabudowa agregatów kogeneracyjnych na bazie silników gazowych w uk [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
91,https://wykaz.ekoportal.pl/dokument/455236842,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla realizacji przedsięwzięcia pn.""Zabudowa agregatów kogeneracyjnych na bazie silników gazowych w układzie suszenia konc [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
92,https://wykaz.ekoportal.pl/dokument/455237027,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla realizacji przedsięwzięcia pn.""Zabudowa agregatu kogeneracyjnego na bazie silnika gazowego w układzie suszenia koncentratu O/ZWR Polkow [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
93,https://wykaz.ekoportal.pl/dokument/455237034,pl_ekoportal,PL,"Postanowienie w sprawie braku konieczności przeprowadzenia oceny oddziaływania na środowisko przedsięwzięcia pn.""Zabudowa agregatu kogeneracyjnego na bazie silnika gazowego w układ [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
94,https://wykaz.ekoportal.pl/dokument/455237044,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla realizacji przedsięwzięcia pn.""Zabudowa agregatu kogeneracyjnego na bazie silnika gazowego w układzie suszenia koncen [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
95,https://wykaz.ekoportal.pl/dokument/455302210,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla realizacji przedsięwzięcia pn.""Zabudowa agregatu kogeneracyjnego na bazie silnika gazowego w układzie suszenia koncen [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
96,https://wykaz.ekoportal.pl/dokument/455302217,pl_ekoportal,PL,"Postanowienie w sprawie braku konieczności przeprowadzenia oceny oddziaływania na środowisko dla realizacji przedsięwzięcia pn.""Zabudowa agregatu kogeneracyjnego na bazie silnika g [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
97,https://wykaz.ekoportal.pl/dokument/455302222,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla realizacji przedsięwzięcia pn.""Zabudowa agreagatu kogeneracyjnego na bazie silnika gazowego w układzie suszenia koncentratu O/ZWR Polko [Urząd Gminy Polkowice]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
98,https://wykaz.ekoportal.pl/dokument/455335016,pl_ekoportal,PL,"Wniosek o wydanie decyzji o warunkach zabudowy dla budowy elektrociepłowni gazowo-parowej o mocy elektrycznej 160 Mwe, układzie czterech bloków gazowych współpracujących z ciepłown [Urząd Miasta Torunia]",https://wykaz.ekoportal.pl/CardList.seam,,160,<=200 MW,0,,,2026-09-07 19:49:25
99,https://wykaz.ekoportal.pl/dokument/455351426,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na budowie budynku elektrociepłowni gazowej oraz buforowego zbiornika ciepła wraz z niezbędnymi urządzenia [Urząd Miejski w Wołominie],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
100,https://wykaz.ekoportal.pl/dokument/455364024,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na rozbudowie budynku głównego ciepłowni, budowie fundamentów pod chłodnice wentylatorow [Urząd Miejski w Białymstoku]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
101,https://wykaz.ekoportal.pl/dokument/455365050,pl_ekoportal,PL,Wniosek o pozwolenie na budowę dla inwestycji pn: „Budowa progu piętrzącego na rzece San wraz z instalacjami kontrolno-pomiarowymi w ramach przedsięwzięcia polegającego na budowie  [Podkarpacki Urząd Wojewódzki w Rzeszowie],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
102,https://wykaz.ekoportal.pl/dokument/455365056,pl_ekoportal,PL,Decyzja udzielająca pozwolenia na budowę dla inwestycji pn: „Budowa progu piętrzącego na rzece San wraz z instalacjami kontrolno-pomiarowymi w ramach przedsięwzięcia polegającego n [Podkarpacki Urząd Wojewódzki w Rzeszowie],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
103,https://wykaz.ekoportal.pl/dokument/455396481,pl_ekoportal,PL,"Decyzja o warunkach zabudowy dla inwestycji polegającej na budowie elektrociepłowni gazowo-parowej o mocy elektrycznej 160 MWe, układzie czterech bloków gazowych współpracujących z [Urząd Miasta Torunia]",https://wykaz.ekoportal.pl/CardList.seam,permit,160,<=200 MW,0,,,2026-09-07 19:49:25
104,https://wykaz.ekoportal.pl/dokument/455508942,pl_ekoportal,PL,Wniosek PGE GÓRNICTWO I ENERGETYKA KONWENCJONALNA S.A. o zmianę decyzji znak WOŚ.II.7225.5.2011.WR z 29.06.2012 udzielającej zezwolenie na emisję CO2 z bloku gazowo-parowego Elektr [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
105,https://wykaz.ekoportal.pl/dokument/455508943,pl_ekoportal,PL,Decyzja dla PGE GÓRNICTWO I ENERGETYKA KONWENCJONALNA S.A. zmieniająca decyzję znak WOŚ.II.7225.5.2011.WR z 29.06.2012 udzielającą zezwolenie na emisję CO2 z bloku gazowo-parowego  [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
106,https://wykaz.ekoportal.pl/dokument/455543112,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla: „Budowy Bloku Gazowo-Parowego o mocy ok. 430 MWe w Skawinie przy ul. Piłsudskiego 10” [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,,430,>200 MW,0,,,2026-09-07 19:49:25
107,https://wykaz.ekoportal.pl/dokument/455543113,pl_ekoportal,PL,Raport o oddziaływaniu przedsięwzięcia na środowisko dla „Budowy Bloku Gazowo-Parowego o mocy ok. 430 MWe w Skawinie przy ul. Piłsudskiego 10” [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,,430,>200 MW,0,,,2026-09-07 19:49:25
108,https://wykaz.ekoportal.pl/dokument/455543114,pl_ekoportal,PL,Postanowienie uzgadniające pozytywnie w zakresie ochrony środowiska dla „Budowy Bloku Gazowo-Parowego o mocy ok. 430 MWe w Skawinie przy ul. Piłsudskiego 10” [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,,430,>200 MW,0,,,2026-09-07 19:49:25
109,https://wykaz.ekoportal.pl/dokument/455578222,pl_ekoportal,PL,Decyzja o środowiskowych uwarunkowaniach dla „Budowy przyłącza gazowego Dn400 mm wysokiego ciśnienia wraz z infrastrukturą dla planowanego bloku gazowo-parowego w Elektrowni Skawin [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,permit,430,>200 MW,0,,,2026-09-07 19:49:25
110,https://wykaz.ekoportal.pl/dokument/455578223,pl_ekoportal,PL,Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla „Budowy przyłącza gazowego Dn400 mm wysokiego ciśnienia wraz z infrastrukturą dla planowanego bloku gazowo-parowego w [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,,430,>200 MW,0,,,2026-09-07 19:49:25
111,https://wykaz.ekoportal.pl/dokument/455578224,pl_ekoportal,PL,Postanowienie o braku obowiązku przeprowadzenia ooś dla: „Budowy przyłącza gazowego Dn400 mm wysokiego ciśnienia wraz z infrastrukturą dla planowanego bloku gazowo-parowego w Elekt [Regionalna Dyrekcja Ochrony Środowiska w Krakowie],https://wykaz.ekoportal.pl/CardList.seam,,430,>200 MW,0,,,2026-09-07 19:49:25
112,https://wykaz.ekoportal.pl/dokument/455617896,pl_ekoportal,PL,Wniosek o udzielenie KGHM Polska Miedź S.A. pozwolenia zintegrowanego na prowadzenie bloku gazowo-parowego w Głogowie. [Urząd Marszałkowski Województwa Dolnośląskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
113,https://wykaz.ekoportal.pl/dokument/455618668,pl_ekoportal,PL,Wniosek o wydanie opinii o planowanym efekcie ekologicznym i celowości realizacji przedsięwzięcia pn BUDOWA GAZOWO-PAROWEGO BLOKU KOGENERACYJNEGO W ELEKTROWNI POMORZANY w Szczecini [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
114,https://wykaz.ekoportal.pl/dokument/455692852,pl_ekoportal,PL,"Postanowienie o potrzebie przeprowadzenia oceny oddziaływania na środowisko - budowa elektrociepłowni gazowej o mocy elektrycznej ok. 110 MWe, wraz z infrastrukturą towarzyszącą, p [Urząd Miasta Stołecznego Warszawy]",https://wykaz.ekoportal.pl/CardList.seam,,110,<=200 MW,0,,,2026-09-07 19:49:25
115,https://wykaz.ekoportal.pl/dokument/455692853,pl_ekoportal,PL,Raport o oddziaływaniu na środowisko - budowa elektrociepłowni gazowej o mocy ok. 110 MWe przy ul. Posag 7 Panien w Warszawie [Urząd Miasta Stołecznego Warszawy],https://wykaz.ekoportal.pl/CardList.seam,,110,<=200 MW,0,,,2026-09-07 19:49:25
116,https://wykaz.ekoportal.pl/dokument/455700613,pl_ekoportal,PL,Wniosek o udzielenie zezwolenia na uczestnictwo we wspólnotowym systemie handlu uprawnieniami do emisji w związku z planowaną realizacją instalacji bloku energetycznego gazowo-paro [Urząd Marszałkowski Województwa Dolnośląskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
117,https://wykaz.ekoportal.pl/dokument/455700617,pl_ekoportal,PL,Zezwolenie na uczestnictwo we wspólnotowym systemie handlu uprawnieniami do emisji w związku z planowaną realizacją instalacji bloku energetycznego gazowo-parowego przy ul. Obornic [Urząd Marszałkowski Województwa Dolnośląskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
118,https://wykaz.ekoportal.pl/dokument/455735590,pl_ekoportal,PL,"Wniosek Spółki Energetycznej ""Jastrzębie"" S.A. o zmianę udzielonego Spółce Energetycznej ""Jastrzębie "" S.A. pozwolenia na wprowadzanie gazów i pyłów do powietrza dla instalacji 3 s [Starostwo Powiatowe w Pszczynie]",https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
119,https://wykaz.ekoportal.pl/dokument/455735597,pl_ekoportal,PL,"Decyzja Starosty Pszczyńskiego z dnia 15 marca 2011 r. - zmiana udzielonego Spółce Energetycznej ""Jastrzębie "" S.A. pozwolenia na wprowadzanie gazów i pyłów do powietrza dla instal [Starostwo Powiatowe w Pszczynie]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
120,https://wykaz.ekoportal.pl/dokument/455821576,pl_ekoportal,PL,"wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na „budowie gazociągu wysokiego ciśnienia DN300, MOP 5,5 MPa, łączącego projektowaną sta [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
121,https://wykaz.ekoportal.pl/dokument/455821577,pl_ekoportal,PL,"postanowienie o braku potrzeby przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia polegającego na „budowie gazociągu wysokiego ciśnienia DN300, MOP 5,5 MPa, łącz [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
122,https://wykaz.ekoportal.pl/dokument/455821578,pl_ekoportal,PL,"Decyzja o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na „budowie gazociągu wysokiego ciśnienia DN300, MOP 5,5 MPa, łączącego projektowaną stację gazową Operato [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
123,https://wykaz.ekoportal.pl/dokument/455826486,pl_ekoportal,PL,"wniosek o zmianę decyzji o środowiskowych uwarunkowaniach dla budowy gazociągu wysokiego ciśnienia DN300 MOP 5,5 MPa , łączącego projektowaną stację gazową Operatora Gaz System SA  [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
124,https://wykaz.ekoportal.pl/dokument/455826493,pl_ekoportal,PL,"decyzja umarzająca postępowanie w sprawie zmiany decyzji o środowiskowych uwarunkowaniach dla budowy gazociągu wysokiego ciśnienia DN300 MOP 5,5 MPa , łączącego projektowaną stację [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
125,https://wykaz.ekoportal.pl/dokument/455845454,pl_ekoportal,PL,"wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia polegającego na budowie gazociągu wysokiego ciśnienia DN300, MOP 5,5 MPa, łączącego projektowaną stac [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
126,https://wykaz.ekoportal.pl/dokument/455845455,pl_ekoportal,PL,"postanowienie dla przedsięwzięcia polegającego na budowie gazociągu wysokiego ciśnienia DN300, MOP 5,5 MPa, łączącego projektowaną stację gazową Operatora Gazociągów GAZ-SYSTEM S.A [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,infrastructure,,,0,,,2026-09-07 19:49:25
127,https://wykaz.ekoportal.pl/dokument/455845456,pl_ekoportal,PL,"decyzja o środowiskowych uwarunkowaniach  dla przedsięwzięcia polegającego na budowie gazociągu wysokiego ciśnienia DN300, MOP 5,5 MPa, łączącego projektowaną stację gazową Operato [Regionalna Dyrekcja Ochrony Środowiska w Poznaniu]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
128,https://wykaz.ekoportal.pl/dokument/455875926,pl_ekoportal,PL,Wniosek o wydanie pozwolenia wodnoprawnego na wykonanie urządzeń wodnych - ujecia wód powierzchniowych zlokalizowanego na działce nr 7 obręb 1079 Szczecin Śródmiescie w ramach budo [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
129,https://wykaz.ekoportal.pl/dokument/455875936,pl_ekoportal,PL,Pozwolenie wodnoprawne na wykonanie urządzeń wodnych - ujecia wód powierzchniowych zlokalizowanego na działce nr 7 obręb 1079 Szczecin Śródmiescie w ramach budowy nowego bloku gazo [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
130,https://wykaz.ekoportal.pl/dokument/455876147,pl_ekoportal,PL,"wniosek o pozwolenie na budowę stacji regulacyjno pomiarowej oraz budowa odcinka gazociągu  w c DN 300 zasilającego stacje w ramach zadania ""Przyłączenie bloku gazowo-parowego PGE  [Starostwo Powiatowe w Gorzowie Wielkopolskim]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
131,https://wykaz.ekoportal.pl/dokument/455878255,pl_ekoportal,PL,Wniosek o wydanie pozwolenia wodnoprawnego dla PGE Górnictwo i Energetyka Konwencjonalna S.A. na wykonanie wylotu wód pochlodniowych W4.3. i przejścia pod wodami rurociągiem W3.1.  [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
132,https://wykaz.ekoportal.pl/dokument/455878260,pl_ekoportal,PL,Udzielenie pozwolenia wodnoprawnego dla PGE Górnictwo i Energetyka Konwencjonalna S.A. na wykonanie wylotu wód pochlodniowych W4.3. i przejścia pod wodami rurociągiem W3.1. w ramac [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
133,https://wykaz.ekoportal.pl/dokument/455883669,pl_ekoportal,PL,Wniosek o wydanie pozwolenia wodnoprawnego PGE Górnictwo i Energetyka Konwencjonalna S.A. w Bełchatowie na wykonanie urzadzeń wodnych - przejścia linią energetyczną WN 110 KV przez [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
134,https://wykaz.ekoportal.pl/dokument/455883673,pl_ekoportal,PL,Udzielenie pozwolenia wodnoprawnego PGE Górnictwo i Energetyka Konwencjonalna S.A. w Bełchatowie na wykonanie urzadzeń wodnych - przejścia linią energetyczną WN 110 KV przez wody p [Urząd Marszałkowski Województwa Zachodniopomorskiego],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
135,https://wykaz.ekoportal.pl/dokument/455899591,pl_ekoportal,PL,"Decyzja  o pozwoleniu na budowę stacji regulacyjno pomiarowej oraz budowa odcinka gazociągu  w c DN 300 zasilającego stacje w ramach zadania ""Przyłączenie bloku gazowo-parowego PGE [Starostwo Powiatowe w Gorzowie Wielkopolskim]",https://wykaz.ekoportal.pl/CardList.seam,"infrastructure,permit",,,0,,,2026-09-07 19:49:25
136,https://wykaz.ekoportal.pl/dokument/455915803,pl_ekoportal,PL,"Wniosek o pozwolenie na budowę pn.: ""Montaż przy odwiercie gazowym Jodłówka 11: hydraulicznego żurawia pompowego typ VSH2 WEATHERFORD napędzanego silnikiem gazowym Caterpilar G3304 [Okręgowy Urząd Górniczy w Krośnie]",https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
139,https://wykaz.ekoportal.pl/dokument/455925944,pl_ekoportal,PL,wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia:Budowa dróg wraz z infrastrukturą techniczną do planowanej elektrowni gazowej w rejonie oczyszczalni  [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
140,https://wykaz.ekoportal.pl/dokument/455925945,pl_ekoportal,PL,postanowienie o braku potrzeby przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia:Budowa dróg wraz z infrastrukturą techniczną do planowanej elektrowni gazowej w [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,,,,0,,,2026-09-07 19:49:25
141,https://wykaz.ekoportal.pl/dokument/455930848,pl_ekoportal,PL,decyzja o środowiskowych uwarunkowaniach stwierdzająca brak potrzeby przeprowadzenia oceny oddziaływania na środowisko dla przedsięwzięcia:Budowa dróg wraz z infrastrukturą technic [Urząd Miejski w Gdańsku],https://wykaz.ekoportal.pl/CardList.seam,permit,,,0,,,2026-09-07 19:49:25
142,https://wykaz.ekoportal.pl/dokument/455940464,pl_ekoportal,PL,"Wniosek o wydanie decyzji o środowiskowych uwarunkowaniach dla przedsięwzięcia:
„Budowa bloku gazowo-parowego o mocy elektrycznej ok. 115 MWe w Elblągu wraz z infrastrukturą [Urząd Miejski w Elblągu]",https://wykaz.ekoportal.pl/CardList.seam,,115,<=200 MW,0,,,2026-09-07 19:49:25
